area,perimeter,circularity,aspect_ratio,extent,solidity,eccentricity,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,mean_R,mean_G,mean_B,mean_H,mean_S,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
48197.0,1002.0731537342072,0.6031578940670996,1.1373390557939915,0.7805814235970524,0.9340956441688066,0.558100169649457,0.7587049803123977,2.4811538757706124,3.7102235188331765,4.749898348585741,8.989665822788144,5.990475514907361,9.659639396801968,197.3857139921501,139.11532375726938,59.841994944824606,20.940961305303823,179.6243758091363,89.17521793275218,0.9467667988057757,0.024007484339919154,0.2058023505412625
101445.0,1495.2833943367004,0.5701557254443559,1.0129533678756477,0.6721505903555385,0.8805683830422555,0.5213671492858145,0.7405792712298204,2.907414401645708,2.905267139259437,4.558734732592435,-8.991944663539387,-7.534509899369265,8.299507259860276,208.71401988149455,109.20060721805984,51.86883110523481,11.322726604965476,195.2893491993536,95.7874056110881,0.9662683681348836,0.01954907185088288,0.2126454218507567
38837.0,866.2985509634018,0.6503098964032458,0.9527896995708155,0.7508216370877315,0.934030784030784,0.36171130977526744,0.7826940429473227,3.3202252906033545,3.653938634992974,5.253840476799837,9.753307119523345,7.145243960675781,10.06912400772217,206.04400142762452,131.19973996838831,41.26502829755774,17.715392851680008,207.24929893438025,63.971901758703794,0.9643647282776397,0.02673261109395827,0.2390415897251548
186244.0,1934.753520488739,0.6252315189056945,1.5965346534653466,0.7147286821705426,0.9217148159604083,0.8163713640847496,0.7147119147283423,2.007181989205511,3.6305336580522476,4.815748812427616,-9.03955008006421,-5.819349060939103,-10.297814511725534,186.35528840757115,129.07876351701688,73.70900528653671,15.580583603718216,165.30176556428034,108.01983436452694,0.9808766360551379,0.016196331195360625,0.23154144667186793
80870.5,1075.5605264902115,0.8784767708664886,1.1337792642140467,0.7978463116977931,0.9899197003451906,0.4299734176196218,0.7950050642694354,3.5107418721734467,6.062574076641705,8.888092625607475,-16.389460227742113,12.09549006848654,16.83691767746109,219.9539938773252,162.4362713156374,47.53341037904029,19.841314530902295,201.00295068664937,68.4101186063751,0.9386441605623522,0.025366272824536486,0.2173205315665275
10107.0,412.8183227777481,0.745270961162969,0.8790322580645161,0.7477804084048535,0.9589184060721062,0.556459073849179,0.7913481342289354,3.2690141748374626,4.697536116037568,6.464122054861822,12.074257812556166,8.2213779867294,12.494333601693064,212.01409820126398,110.62644628099173,55.22207097715119,10.703451628585318,191.00690325717062,118.5941584158416,0.9434886643661379,0.022853814422186952,0.17848518244702294
42344.5,869.1341174840927,0.7044225927825561,1.0204918032786885,0.6969599710316676,0.9449577112762492,0.393803960950946,0.7892839714905939,3.408855775755805,4.529977957185435,5.867838048516495,-12.359061726085713,-7.751978443719086,11.067311884894433,206.13569321533924,134.7759282670787,47.42192255466592,17.183850728098516,200.99234443039754,268.1151551030074,0.8903614081295798,0.026322066214973454,0.2589815071345018
120627.5,1312.898616194725,0.8794148805887562,1.0454545454545454,0.8248936635802891,0.9903451050257176,0.33823181584164425,0.7963643980430001,4.092346356562714,5.120603502425537,7.957302386693622,-14.558593286373895,-10.339343919758736,-14.797680044314264,208.17155271396592,129.5462956079267,61.09644883899586,14.188627033099563,183.23824746611157,72.96983225333577,0.9570827576217343,0.020384170649700536,0.1831562714241454
25755.0,656.215290427208,0.7515860782066955,0.9789473684210527,0.7287775891341256,0.9560665961356423,0.6402630615693433,0.7818098679671333,2.850979008107651,4.647540199360958,5.782363280529371,11.050593722801416,7.737870072167953,-11.328510302842197,211.72583122168473,136.9274744682485,58.54223297243339,15.14052061736927,186.40125163172848,76.5950698757764,0.9388395044516492,0.026785925262469153,0.24003556878093676
44814.5,800.7665895223618,0.8782467066091343,0.9585062240663901,0.8049882344488154,0.9839717199661869,0.19450909325350063,0.796926616936766,4.640394888201766,5.4701130395057636,7.550414123254128,-14.281479833768863,-10.036881353354223,-14.158178666110528,144.02969376231707,136.1385044618144,51.39102322800647,28.632315493456744,172.76324704944534,155.00912098721273,0.943617627073563,0.017181065624838728,0.16856926212778484
