area,perimeter,circularity,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,mean_R,mean_G,mean_B,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
48006.5,1103.0365773439407,0.4958268943849737,0.6985292198452452,2.2509875527899417,2.623641472782189,4.019643033708742,-7.530603282119092,-5.205380659801877,7.458891233985706,96.54553478295756,80.56541362432802,61.91693412501003,85.63711703431373,0.9759260400508896,0.24372560469293258,0.7045811289490747
28545.5,856.9777032136917,0.4884369079025297,0.6734590814945447,1.900630530041116,2.88009925983274,4.610054188709568,-8.357296853959932,-5.562188573565069,9.356766832039403,86.02227480222747,101.05367940536793,61.219497621949756,96.42104779411765,0.978670103372333,0.36072772949026954,0.7443287123325135
21244.5,949.4873683452606,0.29612699216642174,0.606317084495889,1.826499726232033,2.1772178218926754,3.4040577298659627,6.199193749704926,4.510622624653226,-7.0387964002534495,104.92158423346598,124.89528140989198,64.47034299791548,174.90962009803928,0.9738228354135658,0.5938751419943175,0.7791195255061805
22546.0,777.1614680290222,0.4690907257701619,0.6796439280692738,2.491830051736498,2.2213091211201235,3.3249629862375363,6.10294200527836,4.63778124738025,-6.92633749852999,88.05619086515553,80.3745150091893,46.52331359335648,82.1858149509804,0.9782166151014262,0.5487991076141752,0.7686532193300293
41694.5,1048.2914105653763,0.47678719108966433,0.6744129529920061,2.0466487848697845,2.459991944376715,3.841174129024262,-6.992905251479105,-4.870362800011411,-8.130720949411941,115.88603773584904,97.51426886792453,73.63257075471698,90.54132965686276,0.9837442875704818,0.3545410153961892,0.7982099745693392
37065.5,916.149275302887,0.5549415491557532,0.7178252064822573,2.121486072041956,3.6173537864039282,5.050254243500005,9.428518265899687,6.214239145535596,9.750301495006488,110.35669850855047,92.20968791483381,68.41750175694318,76.71835171568627,0.9851647418276704,0.4145756467796364,0.7993081052104345
14518.0,1011.1269773244858,0.17844536036925018,0.5956501016174872,1.972260192196958,2.330947765508231,3.3995526803676785,-6.2731288107882435,-4.388163063406957,-6.977113923269392,53.80136577603925,58.695219783862626,35.726181794072794,126.85684742647054,0.9242043367204973,0.765314782223602,0.8164469594381532
34096.5,1255.4528772830963,0.2718434243914988,0.7121450599650316,2.528394190906722,3.3346099152408857,3.968603649557433,8.047012777268057,5.238780719944932,-7.652982968956814,110.46603702957182,96.4293529902963,55.3133404359469,195.06878063725492,0.9668450016849849,0.465534484879695,0.6167574768187033
26471.5,1143.6883784532547,0.25431559881129157,0.6008818076812432,1.9026276666457138,2.1468513017578426,2.7352184038426133,5.181170070378609,3.75940110703617,6.0012423045017895,102.53626447767907,86.49019828329398,62.09419393530492,249.01511948529415,0.9498327034703758,0.5891641846772038,0.7001979294960866
44055.0,1288.7594465017319,0.33331997939587454,0.6965180405887548,2.454054967947385,3.367657972729137,3.7231462613026354,7.390638413734667,5.302591394587549,-7.451777751105223,109.20960268606602,89.85817571348629,55.94142137660884,152.14528186274512,0.9663168616960199,0.3167979263692009,0.5457710737218541
31332.5,1089.144223332405,0.3319205394082788,0.592214607481923,2.0009026002595296,2.3261141519248616,3.5151815965739868,-7.274475328093805,-4.518282217247542,6.440443372476793,65.02581411519294,56.667690346505964,58.98557190868003,84.1830575980392,0.9597820201112851,0.47095949649676977,0.7387365525549895
